,Items
1,soda,root vegetables,semi-finished bread
7750,whole milk,other vegetables
7751,pork,rolls/buns
7752,sausage,yogurt,dishes
7753,rolls/buns,pastry
7754,dishes,shopping bags,brown bread,white bread
7755,ham,domestic eggs
7756,onions,newspapers,newspapers
7757,other vegetables,canned beer,newspapers
7758,whole milk,whipped/sour cream,frozen vegetables
7759,pastry,bottled water
7760,rolls/buns,processed cheese
7761,root vegetables,whipped/sour cream,chocolate
7762,bottled beer,UHT-milk
7763,tropical fruit,butter milk
7764,whole milk,fruit/vegetable juice
7765,tropical fruit,pip fruit,herbs,yogurt,bottled water,sweet spreads
7766,soda,seasonal products
7767,sausage,whole milk,detergent,rolls/buns
7768,sausage,root vegetables,bottled beer,butter,whole milk,newspapers,yogurt
7769,whole milk,tropical fruit,cat food
7770,whole milk,rolls/buns,waffles
7771,pip fruit,domestic eggs,seasonal products
7772,other vegetables,whole milk,soda,oil,pastry,fruit/vegetable juice,newspapers
7773,bottled water,curd
7774,soda,other vegetables
7775,other vegetables,fruit/vegetable juice,coffee
7776,yogurt,bathroom cleaner
7777,cleaner,pastry
7778,pork,root vegetables
7779,frankfurter,frozen meals
7780,beef,brown bread,frozen fish
7781,chocolate,frozen fish
7782,frozen vegetables,citrus fruit
7783,beverages,fruit/vegetable juice
7784,packaged fruit/vegetables,popcorn
7785,rolls/buns,hygiene articles
7786,jam,house keeping products
7787,soda,whole milk,oil
7788,oil,yogurt
7789,domestic eggs,specialty bar
7790,tropical fruit,herbs,chocolate
7791,other vegetables,yogurt
7792,dessert,cake bar
7793,frozen vegetables,pot plants,domestic eggs
7794,citrus fruit,flour
7795,male cosmetics,oil
7796,female sanitary products,salt
7797,rolls/buns,yogurt,sugar
7798,other vegetables,frozen dessert
7799,root vegetables,sliced cheese,newspapers,shopping bags
7800,sliced cheese,rolls/buns
7801,citrus fruit,sliced cheese,napkins
7802,yogurt,specialty bar
7803,pip fruit,onions
7804,soda,photo/film
7805,misc. beverages,coffee
7806,hard cheese,bottled water,specialty fat
7807,yogurt,other vegetables
7808,specialty chocolate,frozen vegetables,other vegetables,cream cheese 
7809,whole milk,hard cheese
7810,citrus fruit,beef
7811,beverages,packaged fruit/vegetables
7812,margarine,rolls/buns,root vegetables
7813,canned beer,bottled beer
7814,pip fruit,candles
7815,rolls/buns,curd
7816,whole milk,ham
7817,red/blush wine,pork
7818,grapes,bottled water,napkins
7819,ham,other vegetables,napkins
7820,bottled water,pip fruit,frozen vegetables
7821,bottled beer,rolls/buns,ice cream,pastry
7822,sausage,bathroom cleaner
7823,rolls/buns,waffles
7824,yogurt,rolls/buns
7825,ham,waffles,processed cheese,hygiene articles
7826,pastry,frozen vegetables
7827,house keeping products,salty snack,semi-finished bread,other vegetables,whole milk,domestic eggs,chocolate marshmallow,whole milk
7828,whole milk,whole milk,cleaner
7829,pickled vegetables,bottled beer
7830,beef,berries
7831,citrus fruit,flour
7832,meat,bottled water
7833,UHT-milk,rolls/buns
7834,grapes,other vegetables,domestic eggs
7835,yogurt,long life bakery product
7836,chocolate marshmallow,ready soups
7837,chicken,house keeping products
7838,pip fruit,soda
7839,beef,candles
7840,UHT-milk,flower soil/fertilizer,salty snack
7841,whole milk,yogurt
7842,newspapers,coffee
7843,soda,other vegetables
7844,domestic eggs,butter
7845,turkey,root vegetables,frozen meals,soda,spread cheese
7846,citrus fruit,yogurt
7847,whole milk,whole milk,cat food,canned beer
7848,sugar,processed cheese
7849,other vegetables,canned fish
7850,sausage,coffee,female sanitary products
7851,frozen fish,whole milk
7852,butter,domestic eggs
7853,whole milk,ice cream
7854,rolls/buns,specialty chocolate
7855,canned beer,misc. beverages
7856,pip fruit,yogurt,flour,rolls/buns
7857,organic sausage,yogurt
7858,white wine,domestic eggs
7859,root vegetables,whipped/sour cream,frozen potato products,sugar
7860,ham,pastry,sugar
7861,margarine,fruit/vegetable juice
7862,sausage,processed cheese
7863,citrus fruit,whole milk
7864,candy,domestic eggs
7865,chicken,dessert
7866,frankfurter,cream cheese 
7867,coffee,brown bread
7868,whole milk,butter
7869,chicken,brown bread,bottled beer
7870,tropical fruit,beef,cream cheese ,frozen vegetables
7871,waffles,brown bread
7872,specialty chocolate,tropical fruit
7873,root vegetables,flour
7874,pip fruit,sweet spreads
7875,pastry,whipped/sour cream,whipped/sour cream,oil
7876,sausage,frankfurter,citrus fruit,bottled beer,soda,butter,oil
7877,tropical fruit,other vegetables
7878,tropical fruit,other vegetables,sugar
7879,whole milk,pastry
7880,cat food,whole milk,chocolate
7881,tropical fruit,other vegetables
7882,whipped/sour cream,curd
7883,processed cheese,other vegetables
7884,beverages,tropical fruit
7885,domestic eggs,chocolate
7886,pastry,bottled water,dishes,whole milk,canned beer
7887,sugar,whole milk,shopping bags
7888,chicken,whole milk
7889,sausage,bottled beer
7890,sausage,pastry
7891,sausage,fruit/vegetable juice,pot plants
7892,chicken,cling film/bags,rolls/buns
7893,frankfurter,canned beer,soda
7894,yogurt,pasta,bottled water
7895,rolls/buns,bottled water
7896,rolls/buns,soda
7897,zwieback,yogurt
7898,whole milk,chocolate
7899,mustard,curd
7900,long life bakery product,hamburger meat,whole milk
7901,butter,newspapers
7902,tropical fruit,citrus fruit
7903,candles,canned fish,oil
7904,other vegetables,rolls/buns
7905,grapes,pickled vegetables
7906,hard cheese,white wine
7907,sausage,pastry,coffee
7908,soda,pastry
7909,root vegetables,liver loaf,white bread,domestic eggs,cream cheese 
7910,fish,newspapers
7911,bottled water,shopping bags,soda,flour
7912,citrus fruit,yogurt
7913,sausage,soda,other vegetables
7914,pip fruit,other vegetables
7915,flour,brown bread
7916,pastry,other vegetables
7917,tropical fruit,whole milk
7918,waffles,specialty bar
7919,curd,waffles
7920,tropical fruit,butter
7921,citrus fruit,hamburger meat,rolls/buns
7922,tropical fruit,whole milk,nut snack,sliced cheese
7923,chicken,bottled water
7924,whole milk,spices,photo/film
7925,butter,long life bakery product
7926,frozen vegetables,napkins
7927,UHT-milk,cream cheese 
7928,other vegetables,dessert
7929,bottled water,other vegetables
7930,citrus fruit,butter
7931,whipped/sour cream,meat,bottled water,newspapers
7932,oil,yogurt
7933,hamburger meat,rolls/buns
7934,berries,other vegetables
7935,citrus fruit,sausage,domestic eggs,citrus fruit,dishes
7936,sausage,chewing gum
7937,sliced cheese,other vegetables
7938,domestic eggs,margarine
7939,butter milk,canned vegetables
7940,liver loaf,onions
7941,pork,bottled beer,whole milk,margarine
7942,tropical fruit,soda
7943,hair spray,chocolate,rolls/buns
7944,liver loaf,whipped/sour cream
7945,whole milk,spread cheese
7946,frankfurter,newspapers
7947,dessert,herbs,detergent,artif. sweetener
7948,rolls/buns,bottled water
7949,whipped/sour cream,pastry
7950,pip fruit,tropical fruit,waffles,root vegetables
7951,frozen meals,mustard
7952,other vegetables,pip fruit,fruit/vegetable juice
7953,sausage,other vegetables
7954,sausage,fruit/vegetable juice,coffee
7955,tropical fruit,chewing gum
7956,whole milk,shopping bags
7957,whole milk,soda
7958,zwieback,soda,curd
7959,brown bread,herbs
7960,sausage,bottled beer,onions,other vegetables,soda
7961,sausage,hygiene articles,ice cream
7962,pip fruit,butter,whole milk,other vegetables
7963,soda,frankfurter,bottled water,chicken
7964,other vegetables,whipped/sour cream
7965,photo/film,liquor (appetizer)
7966,whole milk,detergent,soda
7967,soda,citrus fruit,rolls/buns
7968,rolls/buns,whole milk,frozen vegetables,newspapers
7969,whole milk,cake bar
7970,onions,tropical fruit,shopping bags,other vegetables
7971,liquor (appetizer),whole milk
7972,whole milk,domestic eggs
7973,hamburger meat,root vegetables
7974,whole milk,dessert
7975,newspapers,roll products 
7976,root vegetables,yogurt
7977,chicken,whole milk,specialty bar
7978,white bread,hamburger meat,pastry,frozen meals
7979,beef,beef
7980,pork,yogurt
7981,tropical fruit,whole milk
7982,whole milk,curd,yogurt
7983,beef,tropical fruit,root vegetables,whole milk,cream cheese ,newspapers
7984,bottled water,bottled beer,brown bread
7985,cream cheese ,bottled water
7986,pork,hamburger meat
7987,waffles,pip fruit,whole milk,beef,yogurt
7988,beef,yogurt
7989,salt,semi-finished bread
7990,soda,other vegetables,chocolate
7991,citrus fruit,pickled vegetables
7992,pastry,oil,potato products
7993,soda,salty snack
7994,whole milk,bottled water,chicken,citrus fruit,canned vegetables
7995,chicken,bottled water
7996,butter,shopping bags
7997,turkey,soft cheese,other vegetables,canned beer
7998,other vegetables,salty snack
7999,curd,whole milk
8000,pot plants,soda
8001,oil,pork,other vegetables,frozen meals
8002,root vegetables,processed cheese
8003,beverages,shopping bags
8004,citrus fruit,tropical fruit
8005,berries,other vegetables,fruit/vegetable juice
8006,popcorn,dishes,whole milk
8007,frankfurter,bottled beer
8008,chocolate,whipped/sour cream,bottled beer
8009,hamburger meat,tidbits
8010,misc. beverages,long life bakery product
8011,bottled water,soda
8012,kitchen towels,shopping bags
8013,whole milk,tropical fruit
8014,pastry,whole milk
8015,meat,tropical fruit
8016,whole milk,pastry
8017,dessert,whole milk,whole milk,domestic eggs
8018,root vegetables,flower (seeds)
8019,sausage,shopping bags,light bulbs
8020,tropical fruit,yogurt,bottled water
8021,flower soil/fertilizer,waffles
8022,beef,butter
8023,other vegetables,chocolate
8024,grapes,herbs
8025,brown bread,processed cheese
8026,grapes,packaged fruit/vegetables,detergent
8027,root vegetables,tropical fruit
8028,whole milk,tropical fruit,liquor (appetizer),soda
8029,beef,coffee
8030,pip fruit,newspapers,fruit/vegetable juice
8031,meat,waffles
8032,yogurt,whipped/sour cream
8033,meat,other vegetables
8034,instant coffee,sparkling wine
8035,sausage,soda
8036,canned beer,organic products,whole milk,frozen dessert,misc. beverages
8037,other vegetables,soda
8038,sausage,frankfurter,herbs,rice
8039,yogurt,coffee
8040,tropical fruit,UHT-milk
8041,whole milk,cat food,processed cheese,rolls/buns
8042,rolls/buns,hygiene articles
8043,coffee,other vegetables,candy,whole milk
8044,rolls/buns,napkins,bottled beer
8045,rolls/buns,shopping bags
8046,berries,pip fruit
8047,tropical fruit,UHT-milk,candy
8048,other vegetables,semi-finished bread
8049,citrus fruit,whipped/sour cream
8050,rolls/buns,other vegetables,curd,spread cheese,candles
8051,canned beer,napkins
8052,whole milk,white bread,canned beer,brown bread,fruit/vegetable juice
8053,butter,bottled beer,canned beer,chewing gum,fruit/vegetable juice
8054,bottled beer,whipped/sour cream
8055,other vegetables,bottled beer
8056,herbs,specialty chocolate,red/blush wine,salad dressing
8057,tropical fruit,onions
8058,rolls/buns,misc. beverages
8059,whole milk,finished products,beef
8060,organic sausage,UHT-milk
8061,pip fruit,root vegetables
8062,rolls/buns,rolls/buns
8063,pork,yogurt
8064,pip fruit,sauces
8065,UHT-milk,herbs,newspapers
8066,sausage,brown bread
8067,bottled water,napkins
8068,chicken,pasta
8069,butter,bottled water
8070,canned beer,white bread
8071,whipped/sour cream,chicken
8072,hamburger meat,spices,chocolate
8073,rolls/buns,processed cheese
8074,ham,yogurt
8075,soups,margarine
8076,other vegetables,liquor
8077,whipped/sour cream,instant coffee
8078,canned fish,shopping bags
8079,other vegetables,processed cheese
8080,sliced cheese,frozen chicken
8081,tropical fruit,whipped/sour cream
8082,whole milk,pasta
8083,pip fruit,onions,domestic eggs
8084,rolls/buns,canned vegetables
8085,rum,rolls/buns
8086,sausage,whole milk
8087,beef,soda
8088,finished products,domestic eggs
8089,photo/film,cat food
8090,beverages,curd
8091,frankfurter,butter
8092,pork,rolls/buns
8093,other vegetables,frozen meals,rolls/buns,canned beer,white bread
8094,butter,yogurt
8095,beef,whole milk,candy
8096,soda,napkins,specialty chocolate
8097,beef,red/blush wine
8098,rolls/buns,bottled water,vinegar
8099,pastry,berries
8100,liver loaf,waffles
8101,whole milk,yogurt
8102,rolls/buns,citrus fruit
8103,dessert,soda
8104,brandy,soap,chewing gum
8105,frozen dessert,bottled water
8106,UHT-milk,berries,shopping bags
8107,UHT-milk,butter milk,napkins
8108,meat,root vegetables
8109,whole milk,shopping bags
8110,tropical fruit,butter
8111,citrus fruit,ham,onions,yogurt,pasta,newspapers
8112,brandy,specialty bar,chocolate
8113,whole milk,cream cheese 
8114,rolls/buns,whole milk
8115,root vegetables,rolls/buns
8116,rolls/buns,shopping bags
8117,domestic eggs,bottled water
8118,beef,cream cheese 
8119,newspapers,yogurt,napkins
8120,other vegetables,soda,yogurt
8121,sliced cheese,shopping bags
8122,citrus fruit,beef,whipped/sour cream,other vegetables
8123,other vegetables,frozen vegetables
8124,sausage,meat spreads,domestic eggs
8125,whole milk,newspapers
8126,specialty chocolate,bottled water
8127,curd,newspapers
8128,frankfurter,frozen dessert
8129,soda,sliced cheese,butter
8130,pip fruit,soda
8131,fruit/vegetable juice,margarine
8132,canned beer,salty snack,soda
8133,citrus fruit,sausage,rolls/buns,frozen potato products
8134,sausage,bottled beer
8135,hamburger meat,rolls/buns
8136,beef,frankfurter,chewing gum,margarine,chewing gum,detergent
8137,pip fruit,candles
8138,pork,soda
8139,meat,curd
8140,bottled beer,beef,domestic eggs,whipped/sour cream,shopping bags,newspapers
8141,citrus fruit,whole milk
8142,frankfurter,other vegetables
8143,sausage,root vegetables
8144,frankfurter,whole milk
8145,soda,whisky
8146,photo/film,frozen potato products
8147,mustard,curd cheese
8148,pork,tropical fruit,whole milk,chewing gum
8149,sausage,whole milk
8150,pip fruit,frozen fish,cling film/bags
8151,yogurt,frozen vegetables,waffles
8152,pastry,napkins
8153,salty snack,shopping bags
8154,shopping bags,salty snack
8155,tropical fruit,soda
8156,tropical fruit,root vegetables
8157,bottled water,photo/film
8158,whole milk,whole milk
8159,pork,male cosmetics,pastry,chewing gum,brandy
8160,baking powder,soda,beverages
8161,bottled water,bottled water
8162,onions,grapes,bottled beer
8163,whole milk,pastry
8164,pastry,canned beer,mustard,yogurt
8165,rolls/buns,tropical fruit,seasonal products,fruit/vegetable juice
8166,chicken,root vegetables
8167,bottled beer,other vegetables,salty snack
8168,citrus fruit,whole milk
8169,citrus fruit,chewing gum,frozen vegetables,margarine
8170,root vegetables,beef
8171,beef,root vegetables
8172,dessert,butter
8173,waffles,yogurt
8174,ice cream,root vegetables
8175,newspapers,hamburger meat,whole milk,specialty cheese
8176,onions,dish cleaner
8177,berries,specialty bar
8178,pip fruit,yogurt
8179,root vegetables,rolls/buns
8180,whole milk,butter,newspapers
8181,pip fruit,yogurt
8182,coffee,tidbits
8183,whole milk,sausage,whole milk,yogurt,cake bar,female sanitary products,soda
8184,tropical fruit,cake bar,chocolate
8185,other vegetables,yogurt
8186,whipped/sour cream,whipped/sour cream
8187,brown bread,whipped/sour cream
8188,tropical fruit,chicken,beef,pasta,onions,long life bakery product,whole milk,jam
8189,oil,butter milk,cling film/bags,pastry
8190,butter milk,frozen vegetables
8191,chocolate,frozen meals
8192,waffles,yogurt
8193,beef,hygiene articles
8194,butter milk,meat,curd,soda,long life bakery product
8195,frankfurter,pip fruit,whipped/sour cream
8196,sausage,citrus fruit
8197,root vegetables,butter
8198,sausage,frozen meals
8199,root vegetables,frozen meals,salty snack
8200,whole milk,pork,other vegetables,domestic eggs
8201,bottled beer,berries
8202,root vegetables,canned beer
8203,other vegetables,white bread
8204,cereals,rolls/buns
8205,tropical fruit,whole milk,sweet spreads
8206,UHT-milk,bottled water
8207,whole milk,beverages
8208,herbs,newspapers,newspapers,rolls/buns
8209,bottled water,red/blush wine,onions,brown bread
8210,onions,curd
8211,newspapers,long life bakery product
8212,whipped/sour cream,canned beer
8213,rolls/buns,canned beer
8214,coffee,packaged fruit/vegetables,bottled water,pastry
8215,curd,ice cream
8216,dessert,pickled vegetables,cat food
8217,canned beer,other vegetables
8218,rolls/buns,brown bread
8219,other vegetables,canned vegetables,canned beer
8220,fruit/vegetable juice,white wine
8221,tropical fruit,canned beer
8222,shopping bags,rubbing alcohol
8223,coffee,yogurt,oil
8224,butter milk,margarine
8225,rolls/buns,curd
8226,whole milk,frozen vegetables
8227,whole milk,canned beer
8228,whole milk,condensed milk
8229,chocolate,white wine
8230,root vegetables,whole milk
8231,dessert,bottled water
8232,sausage,margarine
8233,whole milk,other vegetables
8234,citrus fruit,sauces,long life bakery product
8235,pip fruit,beverages,margarine,soda
8236,dessert,other vegetables
8237,sugar,brown bread
8238,other vegetables,frozen fish
8239,sugar,fruit/vegetable juice
8240,whole milk,hamburger meat,detergent,pickled vegetables
8241,butter,baking powder,brown bread
8242,sausage,yogurt
8243,chocolate,pickled vegetables,bottled water
8244,citrus fruit,pickled vegetables
8245,canned fish,butter,pot plants
8246,other vegetables,cat food
8247,chicken,bottled beer
8248,frankfurter,pastry
8249,rolls/buns,bottled water
8250,rolls/buns,margarine
8251,chicken,coffee
8252,rolls/buns,other vegetables,soda
8253,other vegetables,pork,rolls/buns,rolls/buns
8254,curd,dessert
8255,other vegetables,soda
8256,whipped/sour cream,oil
8257,rolls/buns,cling film/bags
8258,beef,cat food
8259,citrus fruit,white bread
8260,root vegetables,snack products
8261,rolls/buns,canned beer
8262,whole milk,soda,soda,fruit/vegetable juice
8263,ham,whole milk
8264,liquor,brandy
8265,sausage,bottled beer,photo/film,margarine,whipped/sour cream
8266,whole milk,specialty chocolate
8267,chicken,whole milk,canned beer
8268,whole milk,curd
8269,yogurt,fruit/vegetable juice
8270,condensed milk,frankfurter,berries,whole milk,liver loaf,sliced cheese,domestic eggs,rolls/buns,frozen fish
8271,canned beer,root vegetables
8272,mayonnaise,brown bread
8273,pastry,bottled beer
8274,other vegetables,photo/film
8275,yogurt,other vegetables
8276,cereals,sausage,tropical fruit,other vegetables
8277,semi-finished bread,berries
8278,pastry,curd,butter,curd,whipped/sour cream
8279,whole milk,fish,other vegetables,soda
8280,tropical fruit,grapes
8281,salty snack,curd
8282,pork,bottled beer,butter
8283,white bread,citrus fruit,sugar
8284,yogurt,bottled beer
8285,flour,bottled water
8286,butter,onions,butter milk
8287,dessert,domestic eggs
8288,dessert,pickled vegetables
8289,rolls/buns,salty snack
8290,soda,rolls/buns
8291,brown bread,sausage,rolls/buns,bottled water
8292,specialty chocolate,citrus fruit,UHT-milk,frozen meals
8293,rolls/buns,specialty bar
8294,chocolate,long life bakery product
8295,margarine,sugar
8296,sausage,butter
8297,other vegetables,specialty chocolate
8298,semi-finished bread,brown bread,soda
8299,tropical fruit,pork
8300,frozen meals,beef
8301,shopping bags,whole milk
8302,semi-finished bread,whole milk
8303,chicken,chocolate
8304,frankfurter,dog food
8305,tropical fruit,margarine
8306,berries,coffee,margarine
8307,misc. beverages,cling film/bags
8308,whole milk,whipped/sour cream,domestic eggs,house keeping products
8309,citrus fruit,cream cheese 
8310,rolls/buns,other vegetables
8311,cream cheese ,tropical fruit,bottled water,soda,specialty bar
8312,sugar,spread cheese
8313,bottled beer,cream cheese ,chocolate
8314,rolls/buns,yogurt
8315,soda,other vegetables
8316,whole milk,sliced cheese
8317,newspapers,whole milk
8318,chicken,whipped/sour cream
8319,liver loaf,herbs
8320,liquor,other vegetables,whole milk,other vegetables
8321,whole milk,whole milk,whole milk,yogurt,root vegetables,white bread,shopping bags,other vegetables
8322,whole milk,rolls/buns
8323,meat,sausage,cake bar,root vegetables
8324,dessert,napkins
8325,red/blush wine,whipped/sour cream,specialty cheese,abrasive cleaner
8326,ice cream,cream cheese 
8327,yogurt,pip fruit
8328,grapes,soda,other vegetables
8329,domestic eggs,bottled beer
8330,soda,shopping bags
8331,whole milk,whole milk
8332,chocolate,herbs
8333,pastry,whole milk,soda,Instant food products
8334,chocolate,soda
8335,pastry,misc. beverages
8336,specialty cheese,butter
8337,pork,sausage,whole milk,frozen vegetables
8338,pip fruit,grapes
8339,tropical fruit,chicken
8340,beverages,condensed milk
8341,yogurt,soda,dessert
8342,other vegetables,shopping bags
8343,whole milk,domestic eggs
8344,female sanitary products,margarine
8345,tropical fruit,soft cheese,shopping bags
8346,bottled water,napkins,pastry
8347,rolls/buns,specialty bar
8348,soda,red/blush wine
8349,pet care,shopping bags
8350,whipped/sour cream,cat food
8351,frozen meals,pastry
8352,frankfurter,sausage
8353,coffee,rolls/buns,vinegar
8354,long life bakery product,napkins
8355,yogurt,coffee,coffee
8356,soda,pip fruit
8357,sparkling wine,canned beer
8358,bottled water,frozen dessert,root vegetables
8359,flower soil/fertilizer,rolls/buns
8360,pork,rolls/buns,roll products 
8361,beef,misc. beverages
8362,tropical fruit,meat,pip fruit,salt,pot plants
8363,pastry,baking powder
8364,root vegetables,sausage,root vegetables,other vegetables,long life bakery product
8365,citrus fruit,oil,whole milk
8366,pork,long life bakery product
8367,candles,coffee
8368,butter,tropical fruit
8369,beef,waffles,domestic eggs
8370,candy,yogurt
8371,herbs,grapes,whipped/sour cream
8372,beverages,fruit/vegetable juice
8373,other vegetables,curd
8374,margarine,domestic eggs
8375,UHT-milk,tropical fruit
8376,beverages,bottled water
8377,whipped/sour cream,yogurt,candy
8378,tropical fruit,yogurt
8379,root vegetables,rolls/buns
8380,pork,yogurt,yogurt,canned fish
8381,rolls/buns,whipped/sour cream
8382,shopping bags,canned beer
8383,whole milk,specialty bar,newspapers
8384,decalcifier,whole milk
8385,dessert,beef
8386,pastry,red/blush wine
8387,citrus fruit,rolls/buns
8388,chocolate,whipped/sour cream,brown bread
8389,pork,semi-finished bread
8390,other vegetables,shopping bags,frozen vegetables,shopping bags
8391,frozen vegetables,rice
8392,brown bread,margarine
8393,sausage,fish
8394,frankfurter,tropical fruit
8395,citrus fruit,other vegetables
8396,other vegetables,newspapers,soda
8397,other vegetables,soda
8398,bottled water,frozen potato products
8399,bottled beer,long life bakery product,vinegar,pot plants
8400,whole milk,domestic eggs,rolls/buns,long life bakery product
8401,long life bakery product,whipped/sour cream
8402,yogurt,rolls/buns
8403,hamburger meat,sausage,grapes,soda
8404,other vegetables,curd
8405,whole milk,yogurt
8406,pip fruit,other vegetables
8407,soft cheese,long life bakery product
8408,rolls/buns,cream cheese 
8409,UHT-milk,flour
8410,frozen meals,soda
8411,napkins,dishes
8412,citrus fruit,whipped/sour cream,onions,other vegetables,butter
8413,beef,condensed milk,specialty chocolate
8414,sausage,white bread
8415,hamburger meat,curd
8416,sausage,rolls/buns,misc. beverages,processed cheese
8417,red/blush wine,canned fish
8418,fruit/vegetable juice,rolls/buns
8419,rolls/buns,fruit/vegetable juice
8420,whole milk,whole milk
8421,beef,fruit/vegetable juice,whole milk
8422,napkins,other vegetables
8423,salty snack,chocolate
8424,whole milk,frozen vegetables,soda,chocolate
8425,liver loaf,pip fruit,fruit/vegetable juice,curd
8426,whole milk,ice cream,detergent,rolls/buns
8427,soda,margarine
8428,nuts/prunes,cream cheese 
8429,bottled beer,bottled water,whipped/sour cream,sugar
8430,whole milk,butter
8431,sausage,berries
8432,tropical fruit,brown bread
8433,root vegetables,sliced cheese,shopping bags,sliced cheese
8434,frozen meals,dental care
8435,soda,bottled water
8436,rolls/buns,female sanitary products
8437,other vegetables,whole milk,pork,onions
8438,domestic eggs,rolls/buns
8439,waffles,sparkling wine
8440,misc. beverages,onions
8441,frankfurter,citrus fruit,specialty chocolate
8442,pastry,long life bakery product
8443,misc. beverages,processed cheese
8444,whole milk,butter
8445,rolls/buns,curd
8446,ham,pickled vegetables
8447,root vegetables,dog food
8448,yogurt,pastry
8449,whole milk,bottled beer
8450,bottled beer,soups,detergent
8451,rolls/buns,dishes
8452,hamburger meat,brown bread
8453,bottled beer,white bread
8454,root vegetables,salty snack
8455,dental care,curd
8456,frozen meals,pickled vegetables
8457,butter,frankfurter,root vegetables,butter milk,vinegar
8458,tropical fruit,rolls/buns
8459,other vegetables,oil
8460,berries,other vegetables
8461,meat,coffee
8462,root vegetables,dessert
8463,ham,soft cheese,fruit/vegetable juice,sugar
8464,rolls/buns,frozen vegetables
8465,butter milk,margarine
8466,citrus fruit,whole milk,frozen vegetables
8467,grapes,pastry
8468,soda,specialty cheese,candy
8469,beef,dog food,yogurt
8470,beef,chocolate
8471,tropical fruit,frozen potato products
8472,beef,shopping bags
8473,misc. beverages,dessert,spread cheese,onions,coffee
8474,coffee,cream cheese 
8475,other vegetables,UHT-milk
8476,root vegetables,yogurt,canned vegetables
8477,other vegetables,other vegetables,frozen dessert,waffles,soda
8478,liver loaf,bottled beer
8479,UHT-milk,canned beer
8480,specialty bar,curd
8481,meat,whipped/sour cream
8482,pip fruit,specialty bar
8483,root vegetables,skin care
8484,frankfurter,beef,red/blush wine,whole milk,frozen dessert
8485,other vegetables,rolls/buns
8486,canned beer,whole milk,rolls/buns
8487,whole milk,root vegetables
8488,beef,pot plants,frozen meals
8489,pickled vegetables,pastry,brown bread,sugar
8490,onions,ice cream
8491,root vegetables,frozen vegetables,domestic eggs
8492,other vegetables,shopping bags,shopping bags
8493,whole milk,sugar,whole milk,onions,processed cheese,pip fruit,whole milk
8494,meat,beef,curd
8495,soda,butter milk
8496,pork,soda,soda
8497,UHT-milk,margarine
8498,tropical fruit,napkins,frozen vegetables,pastry
8499,turkey,semi-finished bread
8500,yogurt,other vegetables
8501,whipped/sour cream,shopping bags,rolls/buns
8502,yogurt,yogurt
8503,soda,red/blush wine
8504,whole milk,bottled water
8505,sausage,other vegetables
8506,grapes,berries,brown bread
8507,salty snack,dessert
8508,frozen fish,soda,vinegar
8509,ice cream,grapes
8510,whole milk,newspapers
8511,chicken,abrasive cleaner
8512,beef,root vegetables,frozen potato products,butter,newspapers
8513,specialty bar,domestic eggs
8514,rolls/buns,salty snack
8515,bottled water,other vegetables
8516,hamburger meat,cream cheese 
8517,citrus fruit,red/blush wine
8518,beef,cling film/bags,bottled water,butter,sweet spreads,candy
8519,pork,beef
8520,whole milk,cleaner
8521,soft cheese,spices
8522,beef,root vegetables,butter milk
8523,whole milk,whole milk
8524,frankfurter,frozen meals
8525,whole milk,whipped/sour cream
8526,fish,fruit/vegetable juice
8527,hamburger meat,frozen potato products
8528,soda,bottled beer
8529,pastry,shopping bags
8530,canned beer,yogurt
8531,house keeping products,butter milk
8532,cream cheese ,soft cheese
8533,hamburger meat,soda
8534,whole milk,baking powder
8535,ice cream,specialty chocolate,semi-finished bread
8536,tropical fruit,pastry,rolls/buns
8537,white wine,tropical fruit
8538,meat,beef,yogurt,yogurt
8539,frankfurter,dishes
8540,citrus fruit,rolls/buns
8541,citrus fruit,soda
8542,root vegetables,sweet spreads
8543,yogurt,butter
8544,cream cheese ,frankfurter,root vegetables,yogurt
8545,turkey,rolls/buns
8546,other vegetables,whole milk
8547,frankfurter,whole milk
8548,citrus fruit,soda,berries,coffee,sugar
8549,whole milk,rolls/buns,hygiene articles
8550,grapes,root vegetables
8551,sausage,chicken
8552,butter,chewing gum
8553,canned beer,turkey
8554,whole milk,chewing gum
8555,root vegetables,Instant food products
8556,packaged fruit/vegetables,specialty cheese,margarine,margarine
8557,specialty chocolate,root vegetables,popcorn,soups
8558,whole milk,white bread
8559,fruit/vegetable juice,fruit/vegetable juice
8560,sausage,beef
8561,tropical fruit,rolls/buns,zwieback
8562,yogurt,ice cream
8563,dessert,dental care
8564,yogurt,pastry,bottled water
8565,rolls/buns,curd cheese
8566,curd,soda
8567,ham,canned beer,salty snack
8568,sausage,other vegetables
8569,rolls/buns,male cosmetics
8570,canned beer,detergent,cake bar
8571,pip fruit,rolls/buns,yogurt
8572,newspapers,napkins
8573,yogurt,chocolate
8574,other vegetables,rolls/buns
8575,coffee,napkins
8576,frozen meals,canned beer
8577,long life bakery product,bottled beer
8578,ketchup,specialty chocolate
8579,whole milk,other vegetables
8580,other vegetables,soda,frozen potato products
8581,root vegetables,grapes,whole milk
8582,rolls/buns,yogurt,shopping bags
8583,other vegetables,frozen meals
8584,yogurt,bottled beer
8585,light bulbs,frozen vegetables,liquor,citrus fruit,butter,chewing gum,cream cheese ,rolls/buns
8586,ham,whipped/sour cream,soda,light bulbs
8587,frankfurter,long life bakery product
8588,soda,waffles
